election_year,GEOID,median_hh_income,pct_college,pct_black,pct_hispanic,pct_renter,vap,pct_18_29
2008,17031381700,-666666666,,,,,0,
2008,17031800400,250001,0.8775055679287305,0.0,0.0382262996941896,0.0425531914893617,2449,0.06753312945973497
2008,17031835700,-666666666,,,,,0,
2008,17031980000,-666666666,,,,,0,
2008,17031980100,-666666666,,,,,0,
2008,17031990000,-666666666,,,,,0,
2008,17031823705,56468,0.21810838101649277,0.01265047949398082,0.07304631707814732,0.34019370460048426,3531,0.1826157926953683
2008,17031110200,55798,0.27759914255091106,0.0,0.11006617903169627,0.39039301310043667,2296,0.17380703587600138
2008,17031071700,131094,0.7890995260663507,0.07341622261693309,0.08348134991119005,0.3271375464684015,1430,0.2054470100651273
2008,17031826901,39556,0.13043478260869565,0.8496949528563505,0.03826955074875208,0.45524691358024694,1327,0.20632279534109818
2008,17031817500,33189,0.05489864864864865,0.7918933623503809,0.13003264417845484,0.5179526355996944,2720,0.1855277475516866
2008,17031817900,48148,0.18566090611863614,0.7256563642406115,0.08341641741442339,0.38024790083966414,4845,0.14489863742107012
2008,17031020301,51694,0.48455978975032854,0.032662192393736016,0.10380313199105146,0.1759208356239692,3363,0.11073825503355705
2008,17031160300,39915,0.36043533930857874,0.12565196775723092,0.2631578947368421,0.6006884681583476,3594,0.2323376007586534
2008,17031826303,58647,0.23663157894736842,0.9181147972617167,0.006055818852027383,0.08359872611464968,2710,0.11901000526592943
2008,17031812900,107109,0.767925181849671,0.11249726417159116,0.037644998905668636,0.22261072261072262,3172,0.11971985117093456
2008,17031050700,84042,0.6595092024539877,0.05577918343875791,0.11960897067280046,0.36615811373092927,1375,0.1891891891891892
2008,17031824113,92708,0.3861409796893668,0.0,0.0647351742870077,0.05260570304818092,4812,0.1361098536290931
2008,17031671400,35625,0.06704980842911877,0.9322242760320394,0.04867529266789895,0.33,1287,0.21688231669747382
2008,17031070700,77288,0.7304299889746417,0.08579565681737274,0.10715557137771449,0.4334389857369255,2285,0.2993948024207903
2008,17031828601,79438,0.36292613636363635,0.1114045618247299,0.08451380552220888,0.0491273432449903,3207,0.15006002400960383
2008,17031804607,77444,0.40732629902448736,0.0,0.014429022949017453,0.1264236902050114,5625,0.1397553937061976
2008,17031805112,46750,0.2260243133723548,0.0,0.12719891745602166,0.24821570182394925,2520,0.15257104194857915
2008,17031812302,81207,0.768969422423556,0.08259359320725589,0.09996140486298727,0.26436781609195403,1860,0.07333076032419915
2008,17031060800,65058,0.723172242874845,0.02990813928647725,0.07113864558854946,0.414227258419893,4483,0.3772698141422773
2008,17031813100,64474,0.5636847356168939,0.3046415341032905,0.0767051645238614,0.3899273104880582,3436,0.1743299193724123
2008,17031280100,86875,0.8113207547169812,0.01977401129943503,0.06610169491525424,0.4424628450106157,3341,0.36977401129943505
2008,17031200300,35125,0.09920283436669619,0.0,0.8682399213372665,0.44499178981937604,1380,0.18190757128810225
2008,17031812400,161146,0.8155422715627668,0.0684740078256009,0.027110117384013414,0.15922493681550126,2488,0.08244829513694801
2008,17031812802,54327,0.6315266036797613,0.21357361963190183,0.025690184049079755,0.5883575883575883,2060,0.11924846625766872
2008,17031813302,34438,0.013433637829124127,0.05558350100603622,0.9185110663983903,0.7071428571428572,2392,0.2067404426559356
2008,17031411100,76528,0.900067521944632,0.01650943396226415,0.019339622641509433,0.45723014256619143,1650,0.15849056603773584
2008,17031808100,42267,0.25662251655629137,0.0,0.06466512702078522,0.16727716727716727,3158,0.06553117782909931
2008,17031381400,45966,0.20861244019138755,0.927594070695553,0.05017103762827822,0.5480132450331126,1146,0.14823261117445838
2008,17031190702,42018,0.0967982129560685,0.03222836095764273,0.7615101289134438,0.5900163666121113,3091,0.1899171270718232
2008,17031809000,119914,0.7935251798561151,0.007157464212678937,0.016615541922290387,0.2426829268292683,2902,0.06083844580777096
2008,17031090200,78019,0.41199750052072487,0.0,0.045218213329131875,0.2422752808988764,5140,0.14510792500393888
2008,17031350100,37353,0.6163108921729611,0.6188795765328629,0.027348919276576972,1.0,2082,0.32995147772386413
2008,17031460400,39698,0.19772142594634326,0.9817245817245818,0.0,0.4227212681638045,3121,0.1546975546975547
2008,17031580502,52468,0.17938473831402318,0.02346368715083799,0.700782122905028,0.4751020408163265,3094,0.24201117318435755
2008,17031230900,34988,0.18428351309707242,0.18389955686853768,0.6410635155096012,0.6764542936288088,3901,0.1883308714918759
2008,17031804902,77855,0.33188553909044455,0.0,0.07416402017560246,0.06259620318111853,4319,0.13973472818980012
2008,17031822801,56071,0.4056209646790733,0.02631578947368421,0.1722488038277512,0.18012422360248448,3017,0.18288144603934078
2008,17031823703,39637,0.19761431411530814,0.0010759919300605246,0.08917283120376597,0.20019035532994925,5694,0.15951580363147277
2008,17031271400,24476,0.09538461538461539,0.9660755589822668,0.02313030069390902,0.7526427061310782,854,0.2328450269853508
2008,17031660400,35629,0.04322668481960518,0.034457874797041314,0.8771423416922244,0.42672998643147897,3592,0.16182572614107885
2008,17031020400,44755,0.5011269722013524,0.09726205997392438,0.10091264667535854,0.5009230769230769,2967,0.1395045632333768
2008,17031160900,61563,0.29917610710607623,0.0,0.33995416348357527,0.4059701492537313,2098,0.12223071046600459
2008,17031180100,58425,0.16139240506329114,0.019765386469548448,0.37506026032460227,0.23720707795313248,4897,0.18849429535593765
2008,17031221200,55066,0.46548323471400394,0.05696798493408663,0.3695856873822976,0.4910807974816369,1754,0.2523540489642185
2008,17031806103,78351,0.36174690870823467,0.004699248120300752,0.08890977443609023,0.06876332622601279,4206,0.13439849624060152
2008,17031320100,97188,0.8282628536659568,0.040308860096845964,0.050124329276272736,0.5347412882787751,7220,0.28491035204816123
2008,17031805202,85909,0.4600580973129993,0.008455034588777863,0.08121957468613887,0.2701778385772914,2989,0.10146041506533436
2008,17031283800,45972,0.44265927977839337,0.5933309169989126,0.09351214208046393,0.6402116402116402,2217,0.2754621239579558
2008,17031831800,56512,0.3934777433944299,0.029031809973607447,0.2258647034310321,0.565416285452882,5279,0.2355882761494652
2008,17031825501,51675,0.2311284046692607,0.8309047780413419,0.016943409013893594,0.3039066463723998,4159,0.11097932904100305
2008,17031812100,82768,0.5927586206896551,0.2757383966244726,0.08291139240506329,0.23125393824826718,3268,0.11793248945147679
2008,17031822701,55534,0.35182998819362454,0.0541838134430727,0.1111111111111111,0.16802297750119674,3587,0.11133973479652493
2008,17031160501,40096,0.24156071898290224,0.09063772048846676,0.6504748982360923,0.5866441251056635,2490,0.16580732700135686
2008,17031160700,67583,0.37683910773611773,0.04185893210283454,0.4438035596572182,0.4151133501259446,4710,0.14568226763348716
2008,17031222700,43000,0.11026033690658499,0.12091179385530228,0.7462834489593657,0.5101265822784811,2280,0.24644862900561612
2008,17031240700,41250,0.27964426877470355,0.036954087346024636,0.7049272116461366,0.582010582010582,1316,0.27603583426651734
2008,17031710500,29539,0.12321615036547164,0.9903783074568118,0.005685545593702165,0.6887966804979253,3308,0.1552591296741745
2008,17031730201,33646,0.1379492600422833,0.9814505347593583,0.0,0.6064053940160135,4436,0.18131684491978609
2008,17031730500,43882,0.17964659685863874,0.965637995184942,0.012256511271613044,0.19004250151791136,3570,0.1464215364412344
2008,17031804803,82417,0.37185929648241206,0.0246689642662797,0.046798476328677674,0.1916376306620209,4248,0.1835661164520225
2008,17031837000,17259,0.1270949720670391,0.9560340960071781,0.014356213548676536,0.8185053380782918,1676,0.18752803947958727
2008,17031430500,20982,0.1512645914396887,0.984928830588892,0.0,0.9257398101619208,2512,0.1989952553725928
2008,17031826202,45954,0.12383528704538624,0.5792979297929793,0.12943294329432944,0.22797927461139897,3843,0.13645364536453644
2008,17031842300,86813,0.6362869198312237,0.24842105263157896,0.02912280701754386,0.4191082802547771,2615,0.26035087719298244
2008,17031804109,92083,0.47815533980582525,0.006929248723559446,0.03975200583515682,0.17349607672188316,2203,0.07913931436907366
2008,17031810301,69274,0.5372591784805525,0.4178294573643411,0.11136950904392764,0.3240611961057024,3036,0.13565891472868216
2008,17031630400,39383,0.061258278145695365,0.001483679525222552,0.9461424332344214,0.37708978328173376,4307,0.1956973293768546
2008,17031150200,46425,0.3223949337938975,0.07899095426168938,0.32577398394699963,0.6219512195121951,6055,0.20078990954261688
2008,17031800900,97125,0.6593931128537334,0.0025474756831866605,0.05465493283927744,0.08017960230917255,3271,0.09749884205650765
2008,17031804201,159635,0.7612559241706162,0.008593336858804866,0.07297726070861978,0.07373271889400922,5569,0.07879428873611846
2008,17031826600,48365,0.1715833835039133,0.9049623005435735,0.017359284587059442,0.32646755921730175,3999,0.1644748378046642
2008,17031820603,63103,0.1195230998509687,0.0,0.1757564077857005,0.18825665859564164,3786,0.15687030256311427
2008,17031830100,70032,0.34053081421502474,0.652991452991453,0.09259259259259259,0.0774077407740774,2536,0.12364672364672365
2008,17031832000,99028,0.6505338078291815,0.007292173067574137,0.18133203694701022,0.5078698845750262,1860,0.46135148274185706
2008,17031841800,26136,0.1755997958141909,0.9293785310734464,0.01977401129943503,0.4932170542635659,2252,0.16666666666666666
