election_year,precinct_id,Ward,Precinct,registered_voters,ballots_cast,turnout_rate,median_hh_income,pct_college,pct_black,pct_hispanic,pct_renter,pct_18_29,vap,registration_rate
2008,01030,1,30,912,672,0.7368421052631579,39757.644569252894,0.23351821912432685,0.029947542503083898,0.6748722210078015,0.7409594860985238,0.31704678841269346,2393.441055710491,0.3810413453985285
2008,01031,1,31,883,740,0.8380520951302378,100116.97652771216,0.8162745838098969,0.07669770631014043,0.0991779695396941,0.4418418598964195,0.3700930426567663,1810.5436287993168,0.4876988247919614
2008,01032,1,32,728,489,0.6717032967032966,58865.224699185215,0.5092107398902893,0.12542597850629203,0.34545609526790333,0.6150637457988556,0.3335347191795471,2250.0903698662887,0.32354256066757947
2008,01033,1,33,722,518,0.7174515235457064,75216.59108405316,0.5328682020834455,0.02700000725186475,0.3887977259970606,0.5425549881755942,0.2549273481639874,1642.342759361179,0.43961590592747873
2008,01034,1,34,556,375,0.6744604316546763,63272.51898804829,0.49174951659271887,0.052465952432225856,0.5280538450687012,0.5329241534974049,0.29731368085765303,2915.537334740912,0.19070241131019808
2008,01035,1,35,607,507,0.8352553542009885,82929.97591350118,0.6402041145949555,0.10727730809786067,0.15655568994357494,0.48286986200356713,0.25107268386253395,1846.3345056520702,0.328759495173723
2008,01036,1,36,721,543,0.753120665742025,75831.0896258629,0.7243874799746431,0.03886289727011414,0.2177853842580664,0.4636622694541271,0.30802757651757745,2911.163370430421,0.2476673096822453
2008,01037,1,37,676,464,0.6863905325443787,60557.40194127557,0.6572591064969522,0.040478990647671874,0.24213206299813098,0.7107770030383304,0.4629663618432983,3334.054822064194,0.20275611412456382
2008,01038,1,38,453,313,0.6909492273730684,63288.29144130181,0.4919306597081987,0.052487870270910536,0.5278956695533071,0.5327727388579817,0.2973081445882122,2915.888963002996,0.1553557099559331
2008,01039,1,39,744,520,0.6989247311827957,65527.566738218244,0.4750640686981546,0.028951281435072328,0.44873878867994177,0.5229193345476538,0.2043196111956147,2254.3876184147894,0.3300231042446712
2008,01040,1,40,397,250,0.6297229219143576,43650.39000348296,0.41330100527670727,0.1626556717723583,0.3623198728312974,0.7250550684040591,0.32102658546787083,3874.670793019703,0.10246031758754923
2008,01041,1,41,626,412,0.65814696485623,52127.45986810626,0.323407448145701,0.02387656901289695,0.5379095955777345,0.39546798783525805,0.20452132710379756,2230.104058115571,0.2807043903274036
2008,01042,1,42,602,454,0.7541528239202658,75235.25231940433,0.5755868031586637,0.07344681108328922,0.1769262307421614,0.45564928086420087,0.21509734448357867,1658.9091714658089,0.3628890661132906
2008,01043,1,43,651,408,0.6267281105990783,60521.877086287706,0.42319370811693574,0.03690350593677024,0.6272647556257361,0.5173954698776667,0.2689147921100173,1197.3465461685162,0.5437022406613911
2008,01044,1,44,598,423,0.7073578595317725,53271.73430872229,0.4682807142806415,0.04086926847504762,0.28026439742733406,0.7494821258581474,0.2694677343507531,2857.040363103907,0.209307508470174
2008,01045,1,45,764,500,0.6544502617801047,66271.41785111494,0.4826971923954067,0.0428280812929287,0.4864883034805944,0.5150567024894747,0.279183888105108,1730.790459463255,0.4414168080386393
2008,01046,1,46,699,520,0.7439198855507868,71896.50549230068,0.6791407063932546,0.03842672053298758,0.17239136732121943,0.5609695348066186,0.3552665941279795,3247.6391897726635,0.21523326920098237
2008,01047,1,47,708,542,0.7655367231638418,75829.2504684391,0.7243334874441728,0.03888593581233234,0.2177060345483452,0.46383520579271403,0.30810353674313234,2912.07739437838,0.24312540640807095
2008,01048,1,48,450,325,0.7222222222222222,80926.07379745535,0.7151647142716815,0.08762056078371463,0.15644856421485623,0.600776103485756,0.3579315729237302,4034.3624580382743,0.11154178750186328
2008,01049,1,49,483,364,0.7536231884057971,84203.66843090553,0.6871228844138245,0.029616994914532235,0.22403760514231733,0.5401316149135333,0.34212031549260763,2622.5753743784717,0.18417011183690649
2008,01050,1,50,605,421,0.6958677685950413,60525.95188992532,0.6572187613728541,0.04049377771375589,0.24215641625319484,0.7110036685485339,0.4631264396631416,3335.0015382717133,0.18140921167716376
2008,02001,2,1,1173,993,0.8465473145780051,64750.81463917865,0.7698921369575636,0.15216080518455946,0.04038350878857466,0.39875849307185435,0.33616852604085135,5135.474708091215,0.2284112115578869
2008,02002,2,2,347,217,0.6253602305475504,41592.64450783055,0.44881093956164436,0.4730735858583228,0.06811840612476967,0.6173683754002732,0.21320093685750346,1297.2856617964362,0.2674815657173659
2008,02003,2,3,1079,745,0.6904541241890639,62246.60795772232,0.5887950830063797,0.28475375947968506,0.056875476246978494,0.5811223314588803,0.23112414813039556,3556.8937470651304,0.3033545775412342
2008,02004,2,4,619,481,0.777059773828756,11912.842220088853,0.10469368852170595,0.9019117734129962,0.038840945689988395,0.8735275548161195,0.2119536356442388,1866.3517866363215,0.3316630896877207
2008,02005,2,5,734,534,0.7275204359673024,28149.22429339176,0.17733963253337168,0.8011548740425567,0.07069899397451745,0.549308531424856,0.14594172656550655,1407.1758150051955,0.5216121483705929
2008,02006,2,6,1112,891,0.8012589928057554,94649.05027129999,0.6542752229644515,0.21945204721256958,0.05336437249170237,0.30476260631583485,0.2946874144365879,5103.422848342373,0.21789297752609021
2008,02007,2,7,618,533,0.8624595469255664,,,,,,,0.0,1.0
2008,02008,2,8,827,685,0.8282950423216445,76857.0,0.7285938727415554,0.1563156315631563,0.0111011101110111,0.5246529439923409,0.3741374137413741,3068.9452412868663,0.26947369046351033
2008,02009,2,9,591,531,0.8984771573604061,45985.59293439878,0.44324313513690733,0.5910564883906585,0.09371694891197002,0.6403168152477,0.27631544381809386,2215.0028179377414,0.26681681631007825
2008,02010,2,10,488,409,0.8381147540983607,11882.592041940588,0.104437567845583,0.902225234109916,0.038759276701505585,0.873781786625601,0.21197775255513485,1867.0331873525024,0.26137724990951855
2008,02011,2,11,691,613,0.8871201157742402,65108.398131626316,0.7689408338185942,0.1543331124641267,0.04036359707901901,0.3972615222704311,0.33317035021256275,5108.432682804041,0.13526653729352994
2008,02012,2,12,1153,888,0.7701647875108413,79046.50050088606,0.7870402219260307,0.1243426004987264,0.027636307415339036,0.6508443095278306,0.4227386969656142,3365.7048055079854,0.3425731211225394
2008,02013,2,13,797,587,0.7365119196988708,45284.53357088208,0.5710338091270797,0.28517857216026876,0.06931734587205259,0.7041146794192537,0.26952902140176893,2566.254576210566,0.3105693438945103
2008,02014,2,14,543,482,0.8876611418047882,47199.0,0.3495407887628309,0.7936833470057424,0.0205086136177194,0.5302922309337135,0.1099261689909762,1933.9999999999995,0.28076525336091007
2008,02015,2,15,416,335,0.8052884615384616,15746.850573715821,0.1288191797052729,0.8857369638096759,0.00016366075873224347,0.8569568112052903,0.1542803724287358,370.76753067188633,1.0
2008,02016,2,16,1217,977,0.8027937551355793,80633.31399655998,0.6909506426953694,0.10349008079030975,0.06947836460783058,0.4424589432387326,0.33435296941330006,4154.159314140185,0.2929593951434409
2008,02017,2,17,665,469,0.7052631578947368,20195.45556717899,0.23464321624067866,0.8366563276782438,0.040373450864303106,0.7716533534436711,0.15067420121478048,1342.5429308383912,0.49532866675981885
2008,02018,2,18,591,492,0.8324873096446701,76857.76778589409,0.7285631588313809,0.15624814987445074,0.0111371745766309,0.5245579309853393,0.37417988418041176,931.0845981302645,0.6347436110389998
2008,02019,2,19,875,769,0.8788571428571429,,,,,,,0.0,1.0
2008,02020,2,20,675,537,0.7955555555555556,18809.57098717757,0.2743924042209443,0.8587316225968494,0.0005482037214048339,0.7108231681570049,0.15362390301355533,488.50866717787613,1.0
2008,02021,2,21,600,477,0.795,,,,,,,0.0,1.0
2008,02022,2,22,789,666,0.844106463878327,93762.47104519204,0.6872504883774896,0.32555612789607563,0.04024371898630688,0.28583397438254193,0.10067119256747332,2890.2318989044406,0.27298847552650535
2008,02023,2,23,468,366,0.782051282051282,25620.448863920326,0.2997791104389746,0.7519154770907753,0.0611191748481293,0.7204060844035396,0.13910142974853848,1759.341567161362,0.266008607274085
2008,02024,2,24,1001,711,0.7102897102897103,78287.06763679892,0.6708754036660372,0.029936475349712808,0.07876455294120294,0.346819872518248,0.4537168792153548,802.747210227642,1.0
2008,02025,2,25,974,762,0.7823408624229979,55112.64700757873,0.6040866349867244,0.30886846342981544,0.14278654524383425,0.5868773387839885,0.2660333119907328,1164.5503936292655,0.8363742825800571
2008,02026,2,26,620,521,0.8403225806451613,18125.0,0.2711571675302245,0.8612593383137673,0.0,0.7131979695431472,0.1536819637139808,9.951595376636178,1.0
2008,02027,2,27,586,418,0.7133105802047781,20364.366798666626,0.12297196349449108,0.875971306477893,0.004329022848008372,0.7942448103771294,0.1770304925577208,727.356572912703,0.8056571175996391
2008,02028,2,28,693,455,0.6565656565656566,88898.68620677345,0.572925204203782,0.3219578057939702,0.0780982531685391,0.29286028547926335,0.35449696580839885,4555.106992136645,0.15213693140387408
2008,02029,2,29,444,319,0.7184684684684685,42725.16413836276,0.6138366575229961,0.2972755416002085,0.06997887289872673,0.7151764909615671,0.32746877919421663,1618.4317496983172,0.27433965014759726
2008,02030,2,30,866,729,0.8418013856812933,,,,,,,0.0,1.0
2008,02031,2,31,572,440,0.7692307692307693,31241.47643764141,0.35194549606725545,0.7534872146816725,0.008539106677810045,0.5913686316419884,0.2625767157877985,1824.0283980573313,0.3135916088856975
2008,02032,2,32,504,388,0.7698412698412699,11913.149007822589,0.10469944695264519,0.9020007467021265,0.038809801385625634,0.8735506721306678,0.21201169486647292,1867.3403189233911,0.2699025961644632
2008,02033,2,33,671,343,0.511177347242921,37567.04253297435,0.053757802969895185,0.9625800043108707,0.004370220521902144,0.7332705786335701,0.11867318027957395,687.5040325047761,0.9759942753431611
2008,02034,2,34,508,381,0.75,25829.861195660513,0.3390419404737056,0.6752395412489439,0.0650980518693407,0.7466323312050315,0.1545581683978845,1743.8177737611306,0.29131484243581646
2008,02035,2,35,592,233,0.3935810810810811,64516.73447178357,0.7705290139307286,0.15074787663226386,0.040392781615928915,0.399712397126947,0.33811171118870265,5153.3560361854725,0.11487659611389861
2008,02036,2,36,955,812,0.8502617801047121,,,,,,,0.0,1.0
2008,02037,2,37,538,461,0.8568773234200744,76857.0,0.7285938727415554,0.1563156315631563,0.0111011101110111,0.5246529439923409,0.3741374137413741,3173.999999999999,0.16950220541902966
2008,02038,2,38,903,809,0.8959025470653378,,,,,,,0.0,1.0
2008,02039,2,39,786,606,0.7709923664122137,37402.594957460155,0.3352494880143635,0.37235459052158937,0.4062848173944767,0.6024165452511645,0.2821671321352732,1803.482601020455,0.43582344490335634
2008,02040,2,40,1430,1164,0.813986013986014,,,,,,,0.0,1.0
2008,02041,2,41,451,325,0.720620842572062,33373.777949297204,0.06923827166510338,0.9760168337135612,0.007830523400798471,0.7782706209139618,0.11426532978661902,994.3360720946989,0.4535689820142093
2008,02042,2,42,287,251,0.8745644599303136,32920.378279417775,0.4896206248438357,0.3956473037275557,0.07382034107438662,0.7967870425078928,0.21397380230441856,1998.0713382644697,0.1436385150538664
2008,02043,2,43,683,554,0.8111273792093704,64509.0,0.7706331608770634,0.1507546826695762,0.0403709765411893,0.3995908625980225,0.3380614657210402,5155.0,0.13249272550921434
2008,02044,2,44,438,324,0.7397260273972602,43114.26414993105,0.28431528990088517,0.9474024732491195,0.02363838632189861,0.5810602534668033,0.10985838418205643,1675.9039549722743,0.26135149254853696
2008,02045,2,45,847,550,0.6493506493506493,38122.411155302136,0.24493606793778727,0.8259077834962286,0.03203316026222887,0.7804485790730238,0.20533668865463714,1818.9877470472168,0.46564359841067904
2008,02046,2,46,689,533,0.7735849056603774,47187.57992137916,0.34951000018482087,0.7937098904168182,0.020500557967312892,0.5303640751214799,0.10994335598333548,1933.491725193095,0.35635011571161007
2008,02047,2,47,537,343,0.638733705772812,19206.075276396477,0.11971721988580761,0.9442964171865312,0.0122300179077443,0.7874001550168719,0.1965285123137908,1495.030623793654,0.3591899667161048
2008,02048,2,48,490,325,0.6632653061224489,17260.50696982332,0.1270197048292735,0.9560633769893881,0.014346650482170441,0.8185143904713528,0.18753412411779513,1675.5296470539583,0.2924448402697945
2008,02049,2,49,601,430,0.7154742096505824,75457.0,0.6232151082450483,0.1411208642808913,0.0712356515867657,0.5716207128446537,0.4091829844699527,2828.000000000002,0.2125176803394624
2008,02050,2,50,516,386,0.748062015503876,47513.187098133334,0.5165106827591199,0.38956375065373555,0.14938523283852498,0.6530529723473737,0.15446515081125728,1518.7507427083656,0.33975292027171283
2008,02051,2,51,555,419,0.7549549549549549,25448.0,0.3006451612903226,0.7507507507507507,0.0615615615615615,0.719482619240097,0.1381381381381381,1759.0,0.31552018192154635
2008,02052,2,52,909,653,0.7183718371837183,37025.71380385086,0.23836402257855152,0.8157248631879519,0.039198774489677804,0.7452301219601207,0.1969105926477145,1778.0737260961366,0.5112273955005014
2008,02053,2,53,880,686,0.7795454545454545,76137.09965802892,0.7310452349366046,0.1560615543070456,0.012859714581739352,0.5170924100762447,0.3718615201169466,3255.0492463430955,0.2703492123778592
2008,02054,2,54,795,698,0.8779874213836478,64518.37588611117,0.7705069118021447,0.150746432250867,0.04039740910221283,0.39973818925893173,0.3381223743125495,5153.007153180343,0.1542788465778357
2008,02055,2,55,350,301,0.86,93792.0,0.6879562043795621,0.32557531380753146,0.040010460251046,0.2857932559425096,0.0991108786610878,138.70993570628113,1.0
2008,02056,2,56,568,401,0.7059859154929577,26872.125092136343,0.16207787559208994,0.8964032958491499,0.0185715188761834,0.7717573029579281,0.20342229701769549,1537.358429495232,0.3694649140386176
2008,03001,3,1,585,432,0.7384615384615385,59860.00954266314,0.11907009684612199,0.96321130416828,0.02513661460235697,0.7481438553070925,0.1872130244985702,213.66867464155519,1.0
2008,03002,3,2,618,506,0.8187702265372169,18292.0,0.1474926253687315,0.9769503546099292,0.0047281323877068,0.8887876025524157,0.0910165484633569,1275.5775374052275,0.4844864242883518
2008,03003,3,3,685,589,0.8598540145985402,92170.5798207778,0.6761202732803179,0.31843950759040657,0.039156980355351145,0.291305567549331,0.10052302625006955,2948.8401401823835,0.23229472180124125
2008,03004,3,4,459,333,0.7254901960784313,43773.10499500031,0.3781093808218974,0.9312821110058583,0.00598946941013091,0.5783811797789817,0.11873021043630466,1383.6053067625412,0.3317420060161529
2008,03005,3,5,551,361,0.6551724137931034,42128.4263445799,0.3292802287146001,0.78151487032175,0.01633488739471425,0.560220919647916,0.24866890491867377,1960.5963930312555,0.2810369344544724
2008,03006,3,6,627,403,0.6427432216905901,20136.77266816404,0.2578477839724768,0.6907050919211744,0.0010963403260154882,0.6712159299134269,0.1542697370135167,1680.6883975542235,0.3730614198993846
2008,03007,3,7,555,418,0.7531531531531531,39622.47963836239,0.35642779317006207,0.6931502124035934,0.011138217988413765,0.5552055303054494,0.3206240768802631,2078.2561174143634,0.2670508198433677
2008,03008,3,8,728,546,0.75,28687.354635909483,0.16046780881500186,0.9840540464585722,0.010379745077137195,0.6501195422312608,0.16717871113757393,855.1760254468148,0.8512867273373718
2008,03009,3,9,505,396,0.7841584158415842,,,,,,,0.0,1.0
2008,03010,3,10,313,202,0.645367412140575,38146.751490327435,0.1030884232504849,0.5855893394309837,0.06977532782106734,0.5245475783951864,0.23160378043932262,1205.5749988649231,0.25962714911531576
2008,03011,3,11,603,458,0.7595356550580431,51964.0,0.4709110867178924,0.992080633549316,0.0,0.4343257443082312,0.169906407487401,973.8681072142801,0.619180354642543
2008,03012,3,12,595,424,0.7126050420168067,20253.566835504673,0.12550686980291265,0.9692082732719272,0.007705576090109126,0.5968616231858944,0.16912212186643966,950.8011624293043,0.6257880443475378
2008,03013,3,13,488,262,0.5368852459016393,56534.45975877212,0.15148541660083303,0.0018325348107280771,0.3904511828393811,0.4677421459635354,0.1630509647766713,2602.9181468289507,0.18748188474328872
2008,03014,3,14,346,267,0.7716763005780347,13984.12094964536,0.053426327307458193,0.9274728069435774,0.025546335640960524,0.6833534387809325,0.1590564554919606,1425.6765284731268,0.24269179795683357
2008,03015,3,15,741,512,0.6909581646423751,,,,,,,0.0,1.0
2008,03016,3,16,439,330,0.7517084282460137,55828.20094496788,0.35069809237354,0.9403013567507019,0.017950794747737888,0.5178306971091436,0.13172034795376697,1566.1416934974827,0.2803066937191565
2008,03017,3,17,356,265,0.7443820224719101,18721.142933286796,0.11503371965124481,0.9699729471186415,0.009577511641876056,0.6114617974541215,0.1654881797631381,968.4580256015726,0.36759466139884084
2008,03018,3,18,347,230,0.6628242074927954,13969.649325227521,0.05338193808891129,0.9277510066619328,0.02547295876320763,0.6834147366813057,0.15906833636737638,1424.5412588298277,0.24358718840129556
2008,03019,3,19,290,140,0.4827586206896552,63054.44938454292,0.1868289382780027,0.002474164759576472,0.2380798236203886,0.41727255911718214,0.13616722932582512,706.1985917073773,0.4106493603999784
2008,03020,3,20,432,351,0.8125,18295.49745756324,0.1474628588251601,0.9769567381883065,0.004731062903118377,0.8887638941493101,0.0910837867750008,1041.6701945303048,0.41471859545217316
2008,03021,3,21,395,264,0.6683544303797468,24969.44180586036,0.06473762182644975,0.9901087609923812,0.0016000548010649015,0.6166801668243416,0.17943258865738454,2346.7903391101727,0.16831499321314375
2008,03022,3,22,340,246,0.7235294117647059,13965.531115348997,0.05341192918859982,0.927920937947143,0.025438911954377388,0.6834199593072999,0.159071572489557,1424.661573747104,0.23865316947220086
2008,03023,3,23,659,485,0.7359635811836115,17679.58007029768,0.19660463076689083,0.8919583070478276,0.028000279904280546,0.9669183830207944,0.23495400840317485,673.6981379298561,0.9781829025459078
2008,03024,3,24,716,555,0.7751396648044693,13966.1435297794,0.0535118068077786,0.9278583472313252,0.025437677961340787,0.6836352093974647,0.15910220051983784,359.0473833318244,1.0
2008,03025,3,25,474,335,0.7067510548523207,23494.0,0.0833333333333333,0.9870388833499502,0.0,0.6510219530658592,0.1906779661016949,2785.9999999999995,0.17013639626704957
2008,03026,3,26,251,187,0.7450199203187251,34561.05811543884,0.07890841757731842,0.7248071344982935,0.04758794247486396,0.5352556603671916,0.2071131706827892,1475.4774404762807,0.17011442744863506
2008,03027,3,27,649,428,0.6594761171032357,35508.51617571709,0.1456855824113385,0.9740141758247371,0.02595623673917438,0.6366968866287372,0.19573632886562115,1257.7195962661765,0.5160132687180056
2008,03028,3,28,1088,979,0.8998161764705882,93792.0,0.6879562043795621,0.3255753138075314,0.040010460251046,0.2857932559425096,0.0991108786610878,1783.380206415298,0.6100774226865205
2008,03029,3,29,398,374,0.9396984924623115,13194.548708555409,7.698417484367762e-06,0.9999659357661419,5.508975673390393e-06,0.9999926605961534,0.14858397662224773,747.0295993654534,0.5327767471838756
2008,03030,3,30,442,318,0.7194570135746606,33071.57195838473,0.339548677693112,0.8924501575837027,0.0033372574108872437,0.6902089547532527,0.08331187755752725,1522.0169317060486,0.2904041280963652
2008,03031,3,31,707,580,0.8203677510608204,33079.485680580816,0.33953433542516387,0.8925005046595911,0.0033566150630400713,0.6900689617655074,0.08337250092113763,1521.5214388710144,0.46466647260954913
2008,03032,3,32,494,397,0.8036437246963563,48592.50939953987,0.3231170455603236,0.9557735781321391,0.028248671662863503,0.49846343924271624,0.15771702618618444,1071.127389088235,0.46119631057189436
2008,03033,3,33,823,600,0.7290400972053463,20032.0109342527,0.09708793247466067,0.9167869119910693,0.0611419584572017,0.8298920075827447,0.2237991330891898,548.2589385443312,1.0
2008,03034,3,34,413,334,0.8087167070217918,55840.94595778159,0.35060329408330865,0.9402274180466421,0.017975486857170195,0.5178453776776241,0.1316853348950809,1567.0142646072095,0.2635585452717773
2008,03035,3,35,564,444,0.7872340425531915,55677.72260273807,0.1496017745542677,0.9516906098841859,0.03347349671035351,0.6820372898230502,0.17449513036055916,879.723661492227,0.6411104130623447
2008,03036,3,36,285,177,0.6210526315789474,21715.065300084992,0.10782433258073193,0.9678008788863616,0.023299648154994593,0.7000776682934393,0.21592574072274032,1931.3656240342184,0.1475639808710557
2008,03037,3,37,249,169,0.678714859437751,19544.7481370737,0.227052529946209,0.9188779486926136,0.017720648667207066,0.7931297267532507,0.09900799264167862,657.020059697341,0.3789838625546728
2008,03038,3,38,635,511,0.8047244094488188,43125.0,0.2842876165113182,0.9474513925380976,0.023646873357856,0.581032412965186,0.1098265895953757,1676.0,0.3788782816229117
2008,03039,3,39,569,422,0.7416520210896309,18292.0,0.1474926253687315,0.9769503546099292,0.0047281323877068,0.8887876025524157,0.0910165484633569,1297.8062295837083,0.4384321688627706
2008,03040,3,40,499,373,0.7474949899799599,26011.975228156498,0.2216381517710142,0.9206495027101134,0.025939743046980848,0.7328734842287334,0.11084379258324066,776.0242060206529,0.6430211791444038
2008,03041,3,41,581,366,0.6299483648881239,77713.7364093909,0.37660397778290994,0.4195457947869227,0.02297599628829073,0.39096564199667655,0.5839403254304848,3232.5158090611485,0.1797361666016865
2008,03042,3,42,603,459,0.7611940298507462,31504.22068010677,0.1856711209449851,0.9867518284146246,0.010435030812576313,0.6889697410705851,0.15433399508565632,1141.6130424334074,0.5281999921047452
2008,03043,3,43,274,152,0.5547445255474452,17625.065137720023,0.07052466344362264,0.957963336245564,0.004157921224036856,0.9051653225430646,0.13884737423891355,632.321121435566,0.43332413027408384
2008,03044,3,44,319,192,0.6018808777429467,25511.88949126106,0.05790088951669517,0.9912374046399897,0.002188316581302191,0.6040543740717945,0.17529821416569363,2185.3144591337823,0.1459744151084076
2008,03045,3,45,747,575,0.7697456492637216,83288.86493826783,0.6170350464622814,0.31619417144914064,0.03447416387934395,0.32871739632020897,0.10777788528901763,735.2091361784013,1.0
2008,03046,3,46,189,121,0.6402116402116402,17584.848794760623,0.07004567248327302,0.9581362826130624,0.004148656476150153,0.9057682496425299,0.13891946222927057,629.9974046897341,0.3000012358671226
2008,03047,3,47,415,269,0.6481927710843374,15887.446511516726,0.05858800653692222,0.8916171655902909,0.033769869084347585,0.6731180391644531,0.15816273906022382,1483.7073733083134,0.27970475005098144
2008,03048,3,48,494,323,0.6538461538461539,34974.069831372544,0.10129429186028796,0.7203533665679258,0.04652192074811209,0.5801548474703428,0.20489096494063994,1311.223764602797,0.37674729007801744
2008,03049,3,49,205,163,0.7951219512195122,32949.356730106614,0.32919536751017975,0.9681012613860172,7.444944633432882e-06,0.7007309523499968,0.15035954108109553,917.8901796216908,0.2233382648068976
